ENTREZID	SYMBOL	TXCHROM
545650	Gm13277	NA
545651	Gm13278	NA
545652	Gm13275	chr4
545653	Gm13279	NA
545654	Gm13285	chr4
545655	Gm13287	NA
668208	Gm13288	chr4
15970	Ifna7	chr4
15964	Ifna11	chr4
15969	Ifna6	chr4
15968	Ifna5	chr4
15967	Ifna4	chr4
15962	Ifna1	chr4
230405	Ifne	chr4
723895	Mir31	chr4
100040617	Wincr1	chr4
66902	Mtap	chr4
12578	Cdkn2a	chr4
12579	Cdkn2b	chr4
242523	Dmrta1	chr4
236537	Zfp352	chr4
619842	Gm12633	chr4
15569	Elavl2	chr4
620016	Gm12669	chr7
69314	Izumo3	chr4
69136	Tusc1	chr4
67770	Caap1	chr4
100862232	NA	NA
18786	Plaa	chr4
667250	Gm12657	NA
67694	Ift74	chr4
100061	Lrrc19	chr4
100124456	Mir872	chr4
21687	Tek	chr4
67753	Eqtn	chr4
100039252	Gm12693	NA
320713	Mysm1	chr4
665029	Gm12704	NA
16476	Jun	chr4
100042411	Gm3831	NA
75578	Fggy	chr4
319247	9530080O11Rik	chr4
77963	Hook1	chr4
230459	Cyp2j13	chr4
242546	Cyp2j12	chr4
100066	Cyp2j11	chr4
665095	Cyp2j8	chr4
13110	Cyp2j6	chr4
74519	Cyp2j9	chr4
13109	Cyp2j5	chr4
620779	Gm12695	chr4
620883	Gm12696	NA
319865	E130114P18Rik	chr4
18027	Nfia	chr4
100502875	Gm12676	NA
100502857	NA	NA
78687	0610025J13Rik	NA
94043	Tm2d1	chr4
12695	Patj	chr4
381591	L1td1	chr4
242553	Kank4	chr4
399570	Kank4os	chr4
545660	I0C0044D17Rik	chr4
230484	Usp1	chr4
67299	Dock7	chr4
30924	Angptl3	chr4
100861936	NA	NA
242557	Atg4c	chr4
100038722	Gm10305	NA
15221	Foxd3	chr4
320438	Alg6	chr4
67733	Itgb3bp	chr4
230500	Efcab7	chr4
72157	Pgm1	chr4
26563	Ror1	chr4
381534	Ube2u	chr4
320508	Cachd1	chr4
242570	Raver2	chr4
16451	Jak1	chr4
77866	E130102H24Rik	chr4
387143	Mir101a	chr4
68400	0610043K17Rik	chr4
11639	Ak4	chr4
72685	Dnajc6	chr4
230514	Leprot	chr4
16847	Lepr	chr4
545662	Pramel17	chr4
242574	C130073F10Rik	chr4
381535	Pramel18	NA
332923	Pramel19	chr4
381536	Gm12789	chr4
18578	Pde4b	chr4
73094	Sgip1	chr4
100504717	Gm12709	chr4
67344	Dynlt5	chr4
100473	BB031773	chr4
23919	Insl5	chr4
242584	Dnai4	chr4
71148	Mier1	chr4
242585	Slc35d1	chr4
70941	4921539E11Rik	chr4
71650	4930456L15Rik	chr4
67013	Oma1	chr4
622167	Gm12718	chr4
100862081	NA	NA
100038724	Gm10304	NA
13131	Dab1	chr4
110382	C8b	chr4
230558	C8a	chr4
242594	Fyb2	chr4
108079	Prkaa2	chr4
67916	Plpp3	chr4
100502629	NA	NA
329908	Usp24	chr4
100102	Pcsk9	chr4
140475	Bsnd	chr4
74754	Dhcr24	chr4
242602	Lexm	chr4
230576	Ttc22	chr4
230577	Pars2	chr4
72354	Ttc4	chr4
381538	Mroh7	chr4
230579	Fam151a	chr4
329910	Acot11	chr4
72475	Ssbp3	chr4
56280	Mrpl37	chr4
230582	Cyb5rl	chr4
242603	Cdcp2	chr4
66526	Tceanc2	chr4
56374	Tmem59	chr4
100862108	NA	NA
546840	Ldlrad1	chr4
77809	Lrrc42	chr4
72938	Hspb11	chr4
13370	Dio1	chr4
230584	Yipf1	chr4
72787	Ndc1	chr4
230587	Glis1	chr4
56296	Dmrtb1	chr4
16975	Lrp8	chr4
619295	Lrp8os2	chr4
17149	Magoh	chr4
74098	Czib	chr4
12896	Cpt2	chr4
242607	Slc1a7	chr4
242608	Podn	chr4
20280	Scp2	chr4
52430	Echdc2	chr4
230590	Zyg11a	chr4
414872	Zyg11b	chr4
69893	Coa7	chr4
545667	Shisal2a	chr4
67305	Gpx7	chr4
230594	Tut4	chr4
100040110	NA	NA
230596	Prpf38a	chr4
18392	Orc1	chr4
319965	Cc2d1b	chr4
230597	Zfyve9	chr4
73133	NA	NA
70533	Btf3l4	chr4
66073	Txndc12	chr4
100087	Kti12	chr4
69908	Rab3b	chr4
77173	8030443G20Rik	chr4
230598	Nrd1	chr4
791075	Mir761	chr4
100273	Osbpl9	chr4
108802	Calr4	chr4
13858	Eps15	chr4
230603	Ttc39a	chr4
29864	Rnf11	chr4
67646	4930522H14Rik	chr4
319743	9630013D21Rik	NA
12580	Cdkn2c	chr4
14084	Faf1	chr4
242620	Dmrta2	chr4
15572	Elavl4	chr4
78933	Agbl4	chr4
67621	Bend5	chr4
67946	Spata6	chr4
230612	Slc5a9	chr4
639774	Skint8	chr4
328505	Skint7	chr4
639781	Skint1	chr4
320640	Skint4	chr4
195564	Skint3	chr4
329918	Skint9	chr4
630887	Gm12814	NA
329919	Skint2	chr4
230613	Skint10	chr4
230622	Skint6	chr4
433745	Gm12816	NA
242627	Skint5	chr4
230623	Skint11	chr4
666048	Trabd2b	chr4
433746	Gm12830	chr4
17301	Foxd2	chr4
100040736	Foxd2os	chr4
30923	Foxe3	chr4
66588	Cmpk1	chr4
20460	Stil	chr4
21349	Tal1	chr4
67182	Pdzk1ip1	chr4
81906	Cyp4x1	chr4
230639	Cyp4a29	chr4
277753	Cyp4a12a	chr4
13118	Cyp4a12b	chr4
435802	Cyp4a30b	chr4
13119	Cyp4a14	chr4
13117	Cyp4a10	chr4
666168	Cyp4a31	chr4
631037	Cyp4b1-ps2	chr4
100040843	Cyp4a32	chr4
13120	Cyp4b1	chr4
230648	Efcab14	chr4
75173	Tex38	chr4
230649	Atpaf1	chr4
100465	Mob3c	chr4
17346	Mknk1	chr4
654462	Kncn	chr4
140477	Dmbx1	chr4
14073	Faah	chr4
72181	Nsun4	chr4
100502897	NA	NA
66576	Uqcrh	chr4
230654	Lrrc41	chr4
19366	Rad54l	chr4
68075	Lurap1	chr4
68273	Pomgnt1	chr4
66805	Tspan1	chr4
67323	P3r3urf	chr4
433748	Llph-ps1	NA
18710	Pik3r3	chr4
17776	Mast2	chr4
16351	Ipp	chr4
230657	Tmem69	chr4
77110	Gpbp1l1	chr4
654318	C530005A16Rik	chr4
622665	Ccdc17	chr4
50927	Nasp	chr4
58810	Akr1a1	chr4
100502959	AV051173	NA
18477	Prdx1	chr4
67096	Mmachc	chr4
68394	Ccdc163	chr4
230661	Tesk2	chr4
68276	Toe1	chr4
70603	Mutyh	chr4
242642	Hpdl	chr4
100502973	Gm12996	NA
74464	Zswim5	chr4
22275	Urod	chr4
76608	Hectd3	chr4
108067	Eif2b3	chr4
19207	Ptch2	chr4
78611	Btbd19	chr4
242646	Dynlt4	chr4
12795	Plk3	chr4
20116	Rps8	chr4
100217424	Snord38a	chr4
100216533	Snord55	chr4
73804	Kif2c	chr4
381544	Armh1	chr4
100862255	NA	NA
68777	Tmem53	chr4
66743	Rnf220	chr4
100503023	NA	NA
140546	Eri3	chr4
66233	Dmap1	chr4
75753	Klf17	chr4
14664	Slc6a9	chr4
381546	Ccdc24	chr4
53418	B4galt2	chr4
114143	Atp6v0b	chr4
67728	Dph2	chr4
230673	Ipo13	chr4
11876	Artn	chr4
20441	St3gal3	chr4
230674	Kdm4a	chr4
19268	Ptprf	chr4
68180	Hyi	chr4
230676	Szt2	chr4
80509	Med8	chr4
54325	Elovl1	chr4
107995	Cdc20	chr4
17480	Mpl	chr4
21846	Tie1	chr4
66451	2610528J11Rik	chr4
230678	Tmem125	chr4
68625	Cfap57	chr4
69072	Ebna1bp2	chr4
100041290	D4Ertd617e	NA
18363	Olfr62	chr4
258708	Olfr1342	chr4
258852	Olfr1341	chr4
258301	Olfr1340	chr4
258851	Olfr1339	chr4
258259	Olfr1338	chr4
258306	Olfr1337	chr4
435804	Olfr1335	chr4
258265	Olfr1333	chr4
258159	Olfr1331	chr4
258331	Olfr1330	chr4
258214	Olfr1329	chr4
258394	Olfr1328	chr4
100038571	Gm12863	chr4
100470	Lao1	chr4
20525	Slc2a1	chr4
100316707	NA	NA
100503370	Gm19660	NA
195522	Zfp691	chr4
27028	Ermap	chr4
69216	Svbp	chr4
75180	Tmem269	chr4
230696	AU022252	chr4
56401	P3h1	chr4
242653	Cldn19	chr4
22608	Ybx1	chr4
66101	Ppih	chr4
73332	Ccdc30	chr4
100862319	NA	NA
106564	Ppcs	chr4
332934	Zmynd12	chr4
194237	Rimkla	chr4
433752	Frg2f1	chr4
230700	Foxj3	chr4
14915	Guca2a	chr4
14916	Guca2b	chr4
16656	Hivep3	chr4
13615	Edn2	chr4
329934	Foxo6	chr4
29871	Scmh1	chr4
194219	Slfnl1	chr4
51797	Ctps	chr4
667063	Gm8439	chr4
56222	Cited4	chr4
60613	Kcnq4	chr4
18046	Nfyc	chr4
387227	Mir30c-1	chr4
723836	Mir30e	chr4
242662	Rims3	chr4
73172	Exo5	chr4
381549	Zfp69	chr4
69780	Smap2	chr4
12840	Col9a2	chr4
230709	Zmpste24	chr4
69469	Tmco2	chr4
109263	Rlf	chr4
545677	Gm12888	chr4
666914	Gm8359	NA
666921	Gm12886	chr4
100504652	Gm12880	NA
666927	Gm12887	chr4
100862019	Gm21404	NA
666931	Gm10573	NA
77432	9530002B09Rik	chr4
19063	Ppt1	chr4
12331	Cap1	chr4
100504506	NA	NA
76574	Mfsd2a	chr4
16918	Mycl	chr4
66966	Trit1	chr4
12164	Bmp8b	chr4
353371	Oxct2b	chr4
56031	Ppie	chr4
170638	Hpcal4	chr4
230718	Nt5c1a	chr4
56198	Heyl	chr4
622334	Gm12900	NA
230721	Pabpc4	chr4
12163	Bmp8a	chr4
64059	Oxct2a	chr4
11426	Macf1	chr4
442834	NA	NA
595136	Ndufs5	chr4
68050	Akirin1	chr4
230726	Rhbdl2	chr4
100038647	Gm10572	NA
56309	Mycbp	chr4
54170	Rragc	chr4
78460	1700057H15Rik	chr4
108809	4933407E24Rik	chr4
18991	Pou3f1	chr4
67205	Utp11	chr4
14201	Fhl3	chr4
75062	Sf3a3	chr4
735277	Mir697	chr4
16330	Inpp5b	chr4
735263	Mir698	chr4
17764	Mtf1	chr4
68920	1110065P20Rik	chr4
230734	Yrdc	chr4
215090	Maneal	chr4
230735	Epha10	chr4
73628	1700125G02Rik	chr4
52276	Cdca8	chr4
194268	9930104L06Rik	chr4
192199	Rspo1	chr4
230737	Gnl2	chr4
75563	Dnali1	chr4
76793	Snip1	chr4
70088	Meaf6	chr4
230738	Zc3h12a	chr4
14807	Grik3	chr4
72395	2610028E06Rik	chr4
12986	Csf3r	chr4
66407	Mrps15	chr4
230751	Oscp1	chr4
116748	Lsm10	chr4
74178	Stk40	chr4
230752	Eva1b	chr4
66938	Sh3d21	chr4
230753	Thrap3	chr4
245877	Map7d1	chr4
27096	Trappc3	chr4
329941	Col8a2	chr4
100206	Adprs	chr4
100048926	Gm12945	NA
24084	Tekt2	chr4
214150	Ago3	chr4
236511	Ago1	chr4
76850	Ago4	chr4
269582	Clspn	chr4
230757	5730409E04Rik	chr4
26445	Psmb2	chr4
332937	Tfap2e	chr4
26562	Ncdn	chr4
100317	AU040320	chr4
67785	Zmym4	chr4
71514	Sfpq	chr4
68310	Zmym1	chr4
100177	Zmym6	chr4
100039968	Tmem35b	chr4
242667	Dlgap3	chr4
80284	Smim12	chr4
14612	Gja4	chr4
14620	Gjb3	chr4
14621	Gjb4	chr4
14622	Gjb5	chr4
667296	Gm12947	NA
635169	CK137956	chr4
329942	Csmd2	chr4
74989	Csmd2os	chr4
69317	Hmgb4	chr4
269585	Zscan20	chr4
384059	Tlr12	chr4
54383	Phc2	chr4
215493	A3galt2	chr4
230761	Zfp362	chr4
67525	Trim62	chr4
242669	Azin2	chr4
11637	Ak2	chr4
67349	1700086P04Rik	NA
75234	Rnf19b	chr4
66260	Tmem54	chr4
15444	Hpca	chr4
384061	Fndc5	chr4
74648	S100pbp	chr4
107271	Yars	chr4
97130	C77080	chr4
68828	Sync	chr4
19646	Rbbp4	chr4
67106	Zbtb8os	chr4
73680	Zbtb8a	chr4
215627	Zbtb8b	chr4
100383	Bsdc1	chr4
58864	Tssk3	chr4
68233	Fam229a	chr4
17357	Marcksl1	chr4
433759	Hdac1	chr4
16818	Lck	chr4
230766	Fam167b	chr4
54709	Eif3i	chr4
76799	Tmem234	chr4
100504491	Dcdc2b	chr4
230767	Iqcc	chr4
66264	Ccdc28b	chr4
109658	Txlna	chr4
100861795	NA	NA
100861783	NA	NA
16650	Kpna6	chr4
230770	Tmem39b	chr4
20218	Khdrbs1	chr4
19244	Ptp4a2	chr4
319894	E330017L17Rik	chr4
622480	Spocd1	NA
72225	1700003M07Rik	chr4
230775	Adgrb2	chr4
107581	Col16a1	chr4
67898	Pef1	chr4
230777	Hcrtr1	chr4
94242	Tinagl1	chr4
332942	Ldc1	chr4
230779	Serinc2	chr4
14077	Fabp3	chr4
619605	Zcchc17	chr4
66585	Snrnp40	chr4
67149	Nkain1	chr4
80912	Pum1	chr4
100217460	Snord85	chr4
20970	Sdc3	chr4
16792	Laptm5	chr4
17180	Matn1	chr4
19273	Ptpru	chr4
26922	Mecr	chr4
57317	Srsf4	chr4
545681	Gm12992	chr4
623230	Tmem200b	chr4
269587	Epb41	chr4
18386	Oprd1	chr4
664894	Gm13215	NA
213541	Ythdf2	chr4
664903	Rps15a-ps4	chr4
56809	Gmeb1	chr4
353373	Rnu11	chr4
66464	Taf12	chr4
242681	Rab42	chr4
100039864	Snhg12	chr4
100310813	Snora16a	chr4
100217418	Snora44	chr4
100217440	Snora61	chr4
100217437	Snord99	chr4
71787	Trnau1ap	chr4
100862259	NA	NA
100088	Rcc1	chr4
399101	Snhg3	chr4
100306945	Snora73b	NA
100306944	Snora73a	NA
100169	Phactr4	chr4
67219	Med18	chr4
230784	Sesn2	chr4
11983	Atpif1	chr4
68598	Dnajc8	chr4
19204	Ptafr	chr4
14050	Eya3	chr4
381560	Xkr8	chr4
100340	Smpdl3b	chr4
19891	Rpa2	chr4
230787	Themis2	chr4
100336	Ppp1r8	chr4
100226	Stx12	chr4
230789	Fam76a	chr4
14191	Fgr	chr4
230793	Ahdc1	chr4
242687	Wasf2	chr4
14748	Gpr3	chr4
69655	Cd164l2	chr4
53608	Map3k6	chr4
269589	Sytl1	chr4
52174	Tmem222	chr4
230796	Wdtc1	chr4
20544	Slc9a1	chr4
100628620	Mir5122	chr4
100342	Tent5b	chr4
69539	Trnp1	chr4
69073	Kdf1	chr4
18221	Nudc	chr4
23957	Nr0b2	chr4
242691	Gpatch3	chr4
100210	Gpn2	chr4
55948	Sfn	chr4
503610	Zdhhc18	chr4
545683	Gm13213	NA
230801	Pigv	chr4
93760	Arid1a	chr4
20111	Rps6ka1	chr4
15331	Hmgn2	chr4
67422	Dhdds	chr4
83557	Lin28a	chr4
230806	Crybg2	chr4
23833	Cd52	chr4
67586	Ubxn11	chr4
73723	Sh3bgrl3	chr4
70012	Cep85	chr4
665186	Zpld2	chr4
329954	Catsper4	chr4
194231	Cnksr1	chr4
68040	Zfp593	chr4
77490	E130218I03Rik	chr4
72690	Fam110d	chr4
230809	Pdik1l	chr4
433766	Trim63	chr4
230810	Slc30a2	chr4
56219	Extl1	chr4
100163	Pafah2	chr4
69409	1700021N21Rik	chr4
16765	Stmn1	chr4
71904	Paqr7	chr4
69885	Aunip	chr4
76824	Mtfr1l	chr4
74777	Selenon	chr4
230815	Man1c1	chr4
100017	Ldlrap1	chr4
66146	Maco1	chr4
19746	Rhd	chr4
71817	Tmem50a	chr4
27981	Rsrp1	chr4
68592	Syf2	chr4
100862090	NA	NA
12399	Runx3	chr4
29876	Clic4	chr4
51796	Srrm1	chr4
230822	Ncmap	chr4
100503475	NA	NA
53902	Rcan3	chr4
735285	Mir700	chr4
74552	Nipal3	chr4
78806	Stpg1	chr4
230824	Grhl3	chr4
73937	1700029M20Rik	chr4
242700	Ifnlr1	chr4
230828	Il22ra1	chr4
242702	Myom3	chr4
14105	Srsf10	chr4
52830	Pnrc2	chr4
12802	Cnr2	chr4
71665	Fuca1	chr4
15356	Hmgcl	chr4
74246	Gale	chr4
26394	Lypla2	chr4
66193	Pithd1	chr4
27224	Eloa	chr4
67025	Rpl11	chr4
15903	Id3	chr4
242705	E2f2	chr4
230837	Asap3	chr4
21401	Tcea3	chr4
22704	Zfp46	chr4
74326	Hnrnpr	chr4
100503101	Gm17388	NA
15552	Htr1d	chr4
320133	6030445D17Rik	NA
269593	Luzp1	chr4
99982	Kdm1a	chr4
67663	Tex46	chr4
242707	Lactbl1	chr4
13844	Ephb2	chr4
100862132	NA	NA
12260	C1qb	chr4
12262	C1qc	chr4
12259	C1qa	chr4
13842	Epha8	chr4
230848	Zbtb40	chr4
100503595	Gm13003	chr4
22417	Wnt4	chr4
12540	Cdc42	chr4
242711	Cela3a	chr4
67868	Cela3b	chr4
69380	1700013G24Rik	chr4
15530	Hspg2	chr4
435811	Ldlrad2	chr4
170707	Usp48	chr4
110351	Rap1gap	chr4
100862140	NA	NA
11647	Alpl	chr4
230857	Ece1	chr4
100503664	NA	NA
230861	Eif4g3	chr4
15441	Hp1bp3	chr4
230863	Sh2d5	chr4
16559	Kif17	chr4
13200	Ddost	chr4
68943	Pink1	chr4
72269	Cda	chr4
625638	Fam43b	chr4
68350	Mul1	chr4
66259	Camk2n1	chr4
75718	Vwa5b1	chr4
212190	Ubxn10	chr4
18781	Pla2g2c	chr4
26971	Pla2g2f	chr4
18782	Pla2g2d	chr4
18784	Pla2g5	chr4
18780	Pla2g2a	chr4
26970	Pla2g2e	chr4
73162	Otud3	chr4
66825	Rnf186	chr4
77056	Tmco4	chr4
15565	Htr6	chr4
17965	Nbl1	chr4
433771	Micos10	chr4
100038595	Gm16287	chr4
12345	Capzb	chr4
212555	Slc66a1	chr4
110198	Akr7a5	chr4
69902	Mrto4	chr4
230866	Emc1	chr4
69116	Ubr4	chr4
212632	Iffo2	chr4
212647	Aldh4a1	chr4
83770	Tas1r2	chr4
18509	Pax7	chr4
71235	4933427I22Rik	chr4
242721	Klhdc7a	chr4
230868	Igsf21	chr4
791389	NA	NA
72754	Arhgef10l	chr4
108911	Rcc2	chr4
242726	Padi6	chr4
18602	Padi4	chr4
18601	Padi3	chr4
100049161	Gm13032	chr4
18599	Padi1	chr4
75128	4930515B02Rik	chr4
18600	Padi2	chr4
100503750	NA	NA
100126227	Gm13031	chr4
67680	Sdhb	chr4
74772	Atp13a2	chr4
17150	Mfap2	chr4
230872	Crocc	chr4
100862201	NA	NA
66147	Necap2	chr4
329972	Spata21	chr4
213491	Szrd1	chr4
213499	Fbxo42	chr4
76166	Cplane2	chr4
329973	NA	NA
213649	Arhgef19	chr4
100503810	Gm13056	chr4
13836	Epha2	chr4
277743	Fam131c	chr4
12733	Clcnka	chr4
100503826	Gm13075	NA
56365	Clcnkb	chr4
29818	Hspb7	chr4
277744	Srarp	chr4
22642	Zbtb17	chr4
56381	Spen	chr4
320456	B330016D10Rik	NA
74202	Fblim1	chr4
213989	Tmem82	chr4
100165	AI507597	chr4
384071	Slc25a34	chr4
100862238	NA	NA
69582	Plekhm2	chr4
68817	Ddi2	chr4
69994	Rsc1a1	chr4
75986	Agmat	chr4
214063	Dnajc16	chr4
12371	Casp9	chr4
13706	Cela2a	chr4
76701	Ctrc	chr4
69139	Ctrcos	chr4
27984	Efhd2	chr4
100862248	NA	NA
329977	Fhad1	chr4
545691	Fhad1os1	chr4
78917	4930455G09Rik	chr4
214359	Tmem51	chr4
100038693	Tmem51os1	chr4
71529	Kazn	chr4
70725	6330411D24Rik	NA
110593	Prdm2	chr4
100503517	NA	NA
14726	Pdpn	chr4
242735	Lrrc38	chr4
621961	Anp32b-ps1	NA
83491	Pramel1	chr4
242736	Pramel12	chr4
242737	Oog4	chr4
545693	Gm13043	chr4
100040854	Gm13040	NA
100040861	Gm13057	chr4
329986	Pramel20	chr4
666049	Gm13058	NA
279185	Pramel21	chr4
277668	Pramel22	chr4
277667	Pramel23	chr4
277666	Pramel24	chr4
194227	Pramel25	chr4
381569	Pramel26	chr4
194225	Pramel27	chr4
195555	Pramel11	chr4
329984	Pramel16	chr4
626943	Pramel14	chr4
347710	Pramel4	chr4
100041077	Gm13102	chr4
100012	Oog3	chr4
381570	Oog2	chr4
97187	Pramel29	chr4
100861947	Gm13123	NA
384077	Pramel5	chr4
626995	Pramel30	chr4
433779	Pramel31	chr4
627009	Pramel15	chr4
77632	Pramel13	chr4
78723	Pramel13os	NA
69364	Cfap107	chr4
791356	Gm9944	NA
230883	Aadacl3	chr4
381572	Aadacl4fm1	chr4
627085	Aadacl4fm2	chr4
435815	Aadacl4	chr4
230890	Aadacl4fm4	chr4
546849	AAdacl4fm3	chr4
329993	Aadacl4fm5	chr4
20148	Dhrs3	chr4
230895	Vps13d	chr4
21938	Tnfrsf1b	chr4
21941	Tnfrsf8	chr4
545700	Smarca5-ps	chr4
195576	NA	NA
433801	Zfp268	chr4
384081	Gm13249	NA
100041379	Zfp980	chr4
666351	Gm13232	NA
70005	Znf41-ps	chr4
236069	Gm13238	chr4
100861993	NA	NA
627585	Gm13034	chr4
666445	NA	NA
626316	Zfp987	chr4
667666	Zfp600	chr4
666474	Gm13167	NA
433791	Zfp992	chr4
100041433	Zfp981	chr4
67524	1700095A21Rik	chr4
666390	Gm13237	NA
100503000	Zfp993	NA
673430	NA	NA
100041490	Gm20875	NA
100861620	Gm21082	NA
100862027	NA	NA
666498	NA	NA
385211	Zfp986	NA
100043034	Rex2	chr4
71270	4933438K21Rik	chr4
666514	Gm13160	NA
666532	Zfp991	chr4
100503403	Gm13147	NA
666574	Gm13144	NA
195531	Zfp982	chr4
545718	NA	NA
100038537	Gm16503	NA
433804	Zfp985	chr4
112422	Zfp979	chr4
100503584	Zfp534	chr4
100041677	Zfp984	chr4
277692	Rps19-ps3	chr4
242747	Zfp933	chr4
100861716	NA	NA
28010	Miip	chr4
14349	Fv1	chr4
170731	Mfn2	chr4
18822	Plod1	chr4
77034	2510039O18Rik	chr4
100861724	NA	NA
18158	Nppb	chr4
230899	Nppa	chr4
26372	Clcn6	chr4
17769	Mthfr	chr4
433806	Chchd2-ps	NA
11610	Agtrap	chr4
70433	Draxin	chr4
71890	Mad2l2	chr4
50762	Fbxo6	chr4
230903	Fbxo44	chr4
230904	Fbxo2	chr4
242748	Disp3	chr4
71707	Ubiad1	chr4
56717	Mtor	chr4
654812	Angptl7	chr4
50912	Exosc10	chr4
20810	Srm	chr4
17175	Masp2	chr4
230908	Tardbp	chr4
230909	Gm572	chr4
69743	Casz1	chr4
56273	Pex14	chr4
13347	Dffa	chr4
12854	Cort	chr4
69928	Cenps	chr4
110208	Pgd	chr4
16561	Kif1b	chr4
63958	Ube4b	chr4
63954	Rbp7	chr4
66454	Nmnat1	chr4
100861760	NA	NA
69151	Lzic	chr4
67087	Ctnnbip1	chr4
65945	Clstn1	chr4
18707	Pik3cd	chr4
230917	Tmem201	chr4
70556	Slc25a33	chr4
74646	Spsb1	chr4
100198	H6pd	chr4
723848	Mir34a	chr4
269604	Gpr157	chr4
56485	Slc2a5	chr4
435818	Slc2a7	chr4
12353	Car6	chr4
13806	Eno1	chr4
68703	Rere	chr4
100504672	AA666905	NA
242773	Slc45a1	chr4
73348	1700045H11Rik	chr4
74155	Errfi1	chr4
57320	Park7	chr4
21942	Tnfrsf9	chr4
24111	Uts2	chr4
18628	Per3	chr4
100861773	NA	NA
22319	Vamp3	chr4
100072	Camta1	chr4
67748	4930589P08Rik	NA
230935	Dnajc11	chr4
69876	Thap3	chr4
230936	Phf13	chr4
242785	Klhl21	chr4
100090	Zbtb48	chr4
110326	Tas1r1	chr4
74035	Nol9	chr4
269608	Plekhg5	chr4
85030	Tnfrsf25	chr4
56226	Espn	chr4
15206	Hes2	chr4
70025	Acot7	chr4
100129	Gpr153	chr4
15207	Hes3	chr4
57295	Icmt	chr4
433809	Rnf207	chr4
19934	Rpl22	chr4
269610	Chd5	chr4
16498	Kcnab2	chr4
260305	Nphp4	chr4
330004	Gm833	chr4
230959	Ajap1	chr4
407793	BC039966	chr4
97159	A430005L14Rik	chr4
13368	Dffb	chr4
230967	Cep104	chr4
72946	Lrrc47	chr4
68859	Smim1	chr4
381580	Ccdc27	chr4
22062	Trp73	chr4
59002	Wrap73	chr4
67808	Tprgl	chr4
230971	Megf6	chr4
230972	Arhgef16	chr4
70673	Prdm16	chr4
100038561	B230104I21Rik	NA
320939	5930403L14Rik	NA
100042178	Prdm16os	NA
73353	Actrt2	chr4
242800	Ttc34	chr4
27390	Mmel1	chr4
66469	Prxl2b	chr4
230979	Tnfrsf14	chr4
15208	Hes5	chr4
269614	Pank4	chr4
269615	Plch2	chr4
668173	Pex10	chr4
67830	Rer1	chr4
76866	Morn1	chr4
20481	Ski	chr4
100502668	Gm19313	NA
67513	Faap20	chr4
18762	Prkcz	chr4
14403	Gabrd	chr4
641454	5830444B04Rik	chr4
544678	Cfap74	chr4
69671	Tmem52	chr4
14688	Gnb1	chr4
192185	Nadk	chr4
320541	Slc35e2	chr4
100502734	Gm16023	chr4
12537	Cdk11b	chr4
26561	Mmp23	chr4
76580	Mib2	chr4
230991	Fndc10	chr4
68991	Ssu72	chr4
381582	Tmem240	chr4
108888	Atad3a	chr4
70448	Atad3aos	chr4
246228	Vwa1	chr4
320587	Tmem88b	chr4
242805	Ankrd65	chr4
66448	Mrpl20	chr4
56036	Ccnl2	chr4
100502778	NA	NA
66077	Aurkaip1	chr4
74761	Mxra8	chr4
100861878	NA	NA
13542	Dvl1	chr4
83771	Tas1r3	chr4
79554	Cptp	chr4
71957	Ints11	chr4
433813	Pusl1	chr4
140500	Acap3	chr4
140499	Ube2j2	chr4
67389	C1qtnf12	chr4
117592	B3galt6	chr4
20318	Sdf4	chr4
22163	Tnfrsf4	chr4
100038526	Gm16008	chr4
21936	Tnfrsf18	chr4
330010	Ttll10	chr4
723865	Mir429	chr4
387242	Mir200a	chr4
387243	Mir200b	chr4
230996	9430015G10Rik	chr4
100045778	Rnf223	NA
11603	Agrn	chr4
100038882	Isg15	chr4
100382	AW011738	chr4
74183	Perm1	chr4
231002	Plekhn1	chr4
231003	Klhl17	chr4
57741	Noc2l	chr4
231004	Samd11	chr4
22314	Vmn2r129	chr4
670059	Vmn2r125	NA
236082	Dhrsx	chr4_GL456216_random
100041504	NA	NA
100041516	NA	NA
100043918	NA	NA
100039939	NA	NA
100041536	NA	NA
100862293	NA	NA
100862324	NA	NA
100862220	NA	NA
100043921	NA	NA
100041593	NA	NA
100041599	NA	NA
22308	Vmn2r122	chr4_JH584292_random
100861969	NA	NA
100861978	NA	chr4
100503988	NA	NA
100862000	NA	NA
65956	NA	chr4
665845	Gm7819	chr4
100039973	NA	NA
108816	4933409K07Rik	chr4
100039344	NA	NA
100862043	NA	NA
100038993	NA	NA
100039374	Gm2192	NA
100039053	NA	NA
100504362	NA	chr4
674214	Gm9615	NA
171266	V1rg10	NA
100034726	Gm15772	chr11
12571	Cdk6	chr5
68152	Fam133b	chr5
77036	1700109H08Rik	chr5
269623	Rbm48	chr5
71382	Pex1	chr5
67210	Gatad1	chr5
75010	Tmbim7	chr5
70797	Ankib1	chr5
79264	Krit1	chr5
242838	Lrrd1	chr5
545725	Mterf1a	chr5
100986	Akap9	chr5
13121	Cyp51	chr5
208595	Mterf1b	chr5
14362	Fzd1	chr5
18647	Cdk14	chr5
381716	Pttg1ip2	chr5
64945	Cldn12	chr5
207704	Gtpbp10	chr5
667705	Gm8773	chr5
207686	Cfap69	chr5
74051	Steap2	chr5
70358	Steap1	chr5
207618	Zfp804b	chr5
70920	Tex47	chr5
117167	Steap4	chr5
109552	Sri	chr5
11496	Adam22	chr5
